OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
GB-BV-P24	26	20240417_BRUVS 5_L23_GX010027.MP4	52485	20240417_BRUVS 5_R24_GX010027.MP4	52747	29.18749	1	28.22041	495.91295	-861.04655	-1934.87026	2.64400	4.46190	9.58946	7.04006	2175.09855	26.89866	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
GB-BV-P24	27	20240417_BRUVS 5_L23_GX010027.MP4	52622	20240417_BRUVS 5_R24_GX010027.MP4	52884	29.26368	1	28.29660	1445.14955	-738.15436	-1829.47405	7.94994	4.34822	10.08276	14.39623	2445.46608	41.42476	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
GB-BV-P24	28	20240417_BRUVS 5_L23_GX010027.MP4	53649	20240417_BRUVS 5_R24_GX010027.MP4	53911	29.83481	1	28.86773	2003.04670	-813.58382	-2485.24149	15.19191	6.55145	18.84750	1.65982	3294.01579	40.89820	Unknown	Unknown	Unknown	0	9	AD	Passing			
GB-BV-P24	35	20240417_BRUVS 5_L23_GX010027.MP4	66387	20240417_BRUVS 5_R24_GX010027.MP4	66649	36.91855	1	35.95147	1879.70818	-1327.70161	-3252.34206	16.75161	12.26345	29.12494	8.58939	3984.19669	35.09439	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	2	AD	Passing			
GB-BV-P24	36	20240417_BRUVS 5_L23_GX010027.MP4	72635	20240417_BRUVS 5_R24_GX010027.MP4	72897	40.39313	1	39.42605	1018.43066	-764.63039	-1766.10900	4.93194	3.94494	8.61752	7.46936	2177.38412	35.59878	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-P24	59	20240417_BRUVS 5_L23_GX010027.MP4	109559	20240417_BRUVS 5_R24_GX010027.MP4	109821	60.92698	1	59.95990	1395.62653	-229.71265	-2303.62699	8.73200	2.10178	14.61294	6.77299	2703.19045	31.49772	Haemulidae	Plectorhinchus	flavomaculatus	37350007	1	AD	Passing			
GB-BV-P14	0	20240417_BRUVS 6_L95_GX010030.MP4	92	20240417_BRUVS 6_R96_GX010028.MP4	234	0.05116		-1.00000	-16.65980	-74.45590	-720.05018	0.46681	0.46718	1.37384	0.58159	724.08113	6.33944								SYNC		
GB-BV-P14	7	20240417_BRUVS 6_L95_GX010030.MP4	11896	20240417_BRUVS 6_R96_GX010028.MP4	12038	6.61550	1	4.21977	10.38842	-20.47172	-473.57624	0.32368	0.30304	0.62415	0.22249	474.13233	3.04377	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-P14	8	20240417_BRUVS 6_L95_GX010030.MP4	12470	20240417_BRUVS 6_R96_GX010028.MP4	12612	6.93471	1	4.53898	-239.56356	-387.64988	-924.42115	0.78957	1.09725	2.30335	0.87825	1030.63941	26.49509	Pinguipedidae	Parapercis	haackei	37390004	1	AD	Passing			
GB-BV-P14	10	20240417_BRUVS 6_L95_GX010030.MP4	16818	20240417_BRUVS 6_R96_GX010028.MP4	16960	9.35268	1	6.95695	-1336.28561	-358.08766	-5110.59727	17.52199	5.34078	66.81781	5.58429	5294.53401	15.22662	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-P14	28	20240417_BRUVS 6_L95_GX010030.MP4	69794	20240417_BRUVS 6_R96_GX010028.MP4	69936	38.81322	1	36.41749	-872.51644	-279.97809	-2142.77708	4.99356	2.02993	12.30538	0.95133	2330.48627	23.24609	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-P13	0	20240417_BRUVS 7_L27_GX010034.MP4	116	20240417_BRUVS 7_R28_GX010028.MP4	259	0.06451		-1.00000	34.52000	-32.51205	-751.31384	0.48703	0.47186	1.53692	1.03135	752.80884	3.38806								Sync		
GB-BV-P13	1	20240417_BRUVS 7_L27_GX010034.MP4	3966	20240417_BRUVS 7_R28_GX010028.MP4	4109	2.20554	1	0.21800	-570.32633	-390.88249	-1825.76201	2.90048	2.26561	9.02063	3.72898	1952.29818	20.55194	Chaetodontidae	Chelmonops	curiosus	37365066	1	AD	Passing			
GB-BV-P13	2	20240417_BRUVS 7_L27_GX010034.MP4	3968	20240417_BRUVS 7_R28_GX010028.MP4	4111	2.20665	1	0.21911	-1834.33455	-913.70611	-5593.75562	27.13362	14.46552	83.18444	17.39770	5957.32692	19.97164	Monacanthidae		spp		1	AD	Passing			
GB-BV-P13	5	20240417_BRUVS 7_L27_GX010034.MP4	7426	20240417_BRUVS 7_R28_GX010028.MP4	7569	4.12968	1	2.14214	2231.93160	-1395.55602	-4849.88297	27.78404	18.15921	61.29796	15.02444	5518.19355	28.31290	Plesiopidae	Trachinops	noarlungae	37316017	297	AD	Passing			
GB-BV-P13	36	20240417_BRUVS 7_L27_GX010034.MP4	13788	20240417_BRUVS 7_R28_GX010028.MP4	13931	7.66766	1	5.68012	-109.93503	-975.76404	-2223.18881	1.50616	5.86053	12.91025	0.47224	2430.38467	23.49323	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-P13	43	20240417_BRUVS 7_L27_GX010034.MP4	18005	20240417_BRUVS 7_R28_GX010028.MP4	18148	10.01278	1	8.02524	1056.63931	-901.31058	-2225.38405	6.05530	5.47379	13.03494	0.43852	2623.20063	31.74861	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
GB-BV-P13	45	20240417_BRUVS 7_L27_GX010034.MP4	20247	20240417_BRUVS 7_R28_GX010028.MP4	20390	11.25958	1	9.27204	-566.57423	-1501.62431	-8392.51512	13.07610	33.51415	179.33373	13.07145	8544.60016	10.50982	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
GB-BV-P13	47	20240417_BRUVS 7_L27_GX010034.MP4	21224	20240417_BRUVS 7_R28_GX010028.MP4	21367	11.80290	1	9.81536	19.27553	-56.47561	-1508.83146	0.92948	0.95160	5.92210	2.53983	1510.01106	1.94712	Labridae	Austrolabrus	maculatus	37384025	6	AD	Passing			
GB-BV-P13	50	20240417_BRUVS 7_L27_GX010034.MP4	30050	20240417_BRUVS 7_R28_GX010028.MP4	30193	16.71114	1	14.72360	-542.31304	-251.92662	-843.41721	1.31143	0.83236	2.11002	7.46883	1033.88734	35.19449	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
GB-BV-P13	54	20240417_BRUVS 7_L27_GX010034.MP4	30271	20240417_BRUVS 7_R28_GX010028.MP4	30414	16.83404	1	14.84650	251.13922	-1019.44292	-2391.01626	2.08523	6.53069	14.82804	0.73811	2611.37771	23.37777	Serranidae	Hypoplectrodes	nigroruber	37311037	1	AD	Passing			
GB-BV-P13	55	20240417_BRUVS 7_L27_GX010034.MP4	33753	20240417_BRUVS 7_R28_GX010028.MP4	33896	18.77042	1	16.78288	62.16601	-541.47458	-1221.25721	0.78794	1.90351	3.96099	0.93353	1337.35878	23.71383	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
GB-BV-P13	58	20240417_BRUVS 7_L27_GX010034.MP4	45127	20240417_BRUVS 7_R28_GX010028.MP4	45270	25.09563	1	23.10809	-370.99946	-1196.96343	-5506.24971	6.15788	17.59173	77.49397	0.61328	5647.04772	12.49788	Serranidae		spp		1	AD	Passing			
GB-BV-P13	61	20240417_BRUVS 7_L27_GX010034.MP4	61984	20240417_BRUVS 7_R28_GX010028.MP4	62127	34.46999	1	32.48245	-2534.49767	-1102.79477	-6771.34101	45.66728	21.11889	122.84796	5.56037	7313.74691	22.07184	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-P13	66	20240417_BRUVS 7_L27_GX010034.MP4	83677	20240417_BRUVS 7_R28_GX010028.MP4	83820	46.53371	1	44.54617	-443.22974	-754.14681	-2270.58847	2.91587	4.77528	13.61043	1.79745	2433.26160	20.77775	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
GB-BV-P13	67	20240417_BRUVS 7_L27_GX010034.MP4	84782	20240417_BRUVS 7_R28_GX010028.MP4	84925	47.14821	1	45.16067	2489.83101	-1277.67029	-3928.00141	24.57077	13.27163	39.76624	1.24053	4822.95500	35.31444	Mullidae	Upeneichthys	vlamingii	37355029	2	AD	Passing			
GB-BV-P13	72	20240417_BRUVS 7_L27_GX010034.MP4	95233	20240417_BRUVS 7_R28_GX010028.MP4	95376	52.96013	1	50.97259	-2433.83262	-204.33226	-3236.93036	21.79469	2.89074	29.92736	14.26333	4054.99828	37.00899	Labridae	Ophthalmolepis	lineolatus	37384040	2	AD	Passing			
GB-BV-P12	0	20240417_BRUVS 8_L29_GX010028.MP4	239	20240417_BRUVS 8_R30_GX010029.MP4	438	0.13291		-1.00000	-36.20093	55.65958	-740.14198	0.47942	0.46858	1.43267	5.23919	743.11415	5.58389								SYNC		
GB-BV-P12	1	20240417_BRUVS 8_L29_GX010028.MP4	2603	20240417_BRUVS 8_R30_GX010029.MP4	2802	1.44756	1	0.00056	-2007.34712	628.68808	-3633.77092	19.33079	6.20502	35.58157	0.04029	4198.68816	30.22983	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
GB-BV-P12	5	20240417_BRUVS 8_L29_GX010028.MP4	3781	20240417_BRUVS 8_R30_GX010029.MP4	3980	2.10266	1	0.65566	-4183.88891	33.37025	-8784.55788	95.34944	5.83282	201.35232	14.13062	9730.08208	25.47769	Labridae		spp		1	AD	Passing			
GB-BV-P12	23	20240417_BRUVS 8_L29_GX010028.MP4	5378	20240417_BRUVS 8_R30_GX010029.MP4	5577	2.99077	1	1.54376	15.17122	-218.40755	-1448.46055	0.89484	1.21358	5.24871	0.25437	1464.91296	8.05963	Apogonidae	Ostorhinchus	victoriae	37327079	1	AD	Passing			
GB-BV-P12	34	20240417_BRUVS 8_L29_GX010028.MP4	22455	20240417_BRUVS 8_R30_GX010029.MP4	22654	12.48747	1	11.04047	-1317.02975	-226.54903	-1577.48937	5.96940	1.51813	7.60494	10.57072	2067.45364	40.18153	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-P12	35	20240417_BRUVS 8_L29_GX010028.MP4	22455	20240417_BRUVS 8_R30_GX010029.MP4	22654	12.48747	1	11.04047	-1307.55029	-232.39421	-1522.78325	5.76551	1.49348	7.18210	4.92917	2020.53548	41.00101	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-P12	41	20240417_BRUVS 8_L29_GX010028.MP4	48202	20240417_BRUVS 8_R30_GX010029.MP4	48401	26.80567	1	25.35867	14.84600	-218.10606	-1446.11327	0.89338	1.21085	5.23202	0.07852	1462.54376	8.06081	Monacanthidae	Meuschenia	flavolineata	37465035	1	AD	Passing			
GB-BV-P12	43	20240417_BRUVS 8_L29_GX010028.MP4	48493	20240417_BRUVS 8_R30_GX010029.MP4	48692	26.96750	1	25.52050	-1533.44324	-36.16399	-1924.32043	8.34160	1.26757	10.97671	1.45337	2460.84642	38.54873	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
GB-BV-P18	0	20240417_BRUVS 10_L33_GX010031.MP4	942	20240417_BRUVS 10_R34_GX010035.MP4	4436	0.52386		-1.00000	10.78444	81.81754	-987.62526	0.62121	0.63715	2.49106	3.79249	991.06714	4.99867								Sync		
GB-BV-P18	1	20240417_BRUVS 10_L33_GX010031.MP4	3899	20240417_BRUVS 10_R34_GX010035.MP4	7393	2.16828	1	0.53331	-3856.32516	6.54126	-6030.75128	61.29650	3.79443	96.76504	17.94282	7158.29920	32.59772	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-P18	25	20240417_BRUVS 10_L33_GX010031.MP4	67175	20240417_BRUVS 10_R34_GX010035.MP4	70669	37.35676	1	35.72180	1813.52301	279.99699	-2779.84563	12.86842	2.58782	20.09192	1.70560	3330.88663	33.46413	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-P17	0	20240417_BRUVS 9_L31_GX010054.MP4	3199	20240417_BRUVS 9_R32_GX010033.MP4	3347	1.77900		-1.00000	-97.28680	40.98320	-523.58556	0.36740	0.33776	0.77180	5.00608	534.12188	11.48007								Sync		
GB-BV-P17	3	20240417_BRUVS 9_L31_GX010054.MP4	13237	20240417_BRUVS 9_R32_GX010033.MP4	13385	7.36124	1	1.28072	17.63622	-12.47267	-1463.12598	0.90506	0.89450	5.41016	0.24497	1463.28543	0.74680	Labridae	Austrolabrus	maculatus	37384025	9	AD	Passing			
GB-BV-P17	4	20240417_BRUVS 9_L31_GX010054.MP4	15053	20240417_BRUVS 9_R32_GX010033.MP4	15201	8.37114	1	2.29062	-244.93645	42.04735	-2805.87726	2.37821	1.71467	19.63245	4.31592	2816.86156	5.10003	Apogonidae	Ostorhinchus	victoriae	37327079	3	AD	Passing			
GB-BV-P17	7	20240417_BRUVS 9_L31_GX010054.MP4	22361	20240417_BRUVS 9_R32_GX010033.MP4	22509	12.43520	1	6.35468	-872.61748	18.34574	-2295.16827	5.24367	1.41223	13.81298	0.06127	2455.52341	20.82613	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
GB-BV-P17	11	20240417_BRUVS 9_L31_GX010054.MP4	23197	20240417_BRUVS 9_R32_GX010033.MP4	23345	12.90011	1	6.81959	-999.92734	184.01770	-2352.03796	6.18499	1.81405	14.68359	1.30998	2562.38166	23.41520	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
GB-BV-P17	25	20240417_BRUVS 9_L31_GX010054.MP4	28935	20240417_BRUVS 9_R32_GX010033.MP4	29083	16.09108	1	10.01056	-400.08405	775.62019	-1690.87445	1.98292	3.53177	7.50578	1.97767	1902.81643	27.48161	Monacanthidae	Acanthaluteres	sp1		3	AD	Passing			
GB-BV-P17	36	20240417_BRUVS 9_L31_GX010054.MP4	35386	20240417_BRUVS 9_R32_GX010033.MP4	35534	19.67855	1	13.59803	-2373.62500	315.90678	-3176.73103	21.88697	3.49370	29.83299	0.14668	3978.12931	37.03564	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
GB-BV-P17	54	20240417_BRUVS 9_L31_GX010054.MP4	86918	20240417_BRUVS 9_R32_GX010033.MP4	87066	48.33607	1	42.25555	-890.64186	256.93137	-3345.58232	7.67079	2.90998	28.48914	2.08695	3471.62465	15.54425	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
GB-BV-P17	55	20240417_BRUVS 9_L31_GX010054.MP4	101527	20240417_BRUVS 9_R32_GX010033.MP4	101675	56.46029	1	50.37977	-1561.87712	740.49734	-5169.15569	20.56683	10.01864	68.29326	5.99568	5450.50153	18.57785	Monacanthidae		spp		2	AD	Passing			
GB-BV-P17	59	20240417_BRUVS 9_L31_GX010054.MP4	118795	20240417_BRUVS 9_R32_GX010033.MP4	118943	66.06322	1	59.98270	2389.46568	651.68423	-4034.60260	26.10720	7.47287	44.74081	10.99120	4734.15850	31.59896	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
GB-BV-021	0	20240327_BRUVS 8_L29_GX010008.MP4	9550	20240327_BRUVS 8_R30_GX010007.MP4	9469	5.31086		-1.00000	8.69886	-11.53310	-672.52571	0.43658	0.42013	1.19150	1.52080	672.68084	0.86459								SYNC		
GB-BV-021	25	20240327_BRUVS 8_L29_GX010008.MP4	15191	20240327_BRUVS 8_R30_GX010007.MP4	15110	8.44788	1	1.53876	-520.35661	-250.03388	-770.93235	1.15878	0.77130	1.84879	6.69713	963.13272	36.59784	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
GB-BV-021	36	20240327_BRUVS 8_L29_GX010008.MP4	38595	20240327_BRUVS 8_R30_GX010007.MP4	38514	21.46311	1	14.55398	-48.35491	108.15618	-1917.81299	1.19309	1.24192	9.13514	0.19858	1921.46887	4.03107	Serranidae	Hypoplectrodes	nigroruber	37311037	1	AD	Passing			
GB-BV-021	37	20240327_BRUVS 8_L29_GX010008.MP4	38595	20240327_BRUVS 8_R30_GX010007.MP4	38514	21.46311	1	14.55398	6.02990	51.06774	-1178.61303	0.73285	0.73080	3.50746	0.71559	1179.73427	3.03206	Serranidae	Hypoplectrodes	nigroruber	37311037	1	AD	Passing			
GB-BV-021	38	20240327_BRUVS 8_L29_GX010008.MP4	39830	20240327_BRUVS 8_R30_GX010007.MP4	39749	22.14991	1	15.24078	26.35292	-443.66498	-1187.72514	0.74894	1.54163	3.58904	1.05306	1268.15776	19.97993	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-021	40	20240327_BRUVS 8_L29_GX010008.MP4	45301	20240327_BRUVS 8_R30_GX010007.MP4	45220	25.19239	1	18.28327	-1033.46330	1346.47931	-7236.89034	18.85197	23.28142	129.69722	1.43006	7433.27887	13.62953	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-021	48	20240327_BRUVS 8_L29_GX010008.MP4	66299	20240327_BRUVS 8_R30_GX010007.MP4	66218	36.86961	1	29.96049	3369.58233	436.13594	-4794.99186	45.32033	6.12786	64.83280	8.98245	5876.75477	35.39346	Aracanidae	Aracana	aurita	37466003	1	AD	Passing			
GB-BV-103	0	20240404_BRUVS 2_L17_GX010022.MP4	14222	20240404_BRUVS 2_R18_GX010022.MP4	13867	7.90901		-1.00000	37.88342	-31.08050	-1044.02575	0.65902	0.64559	2.79101	0.21531	1045.17507	2.61968								sync		
GB-BV-103	1	20240404_BRUVS 2_L17_GX010022.MP4	19919	20240404_BRUVS 2_R18_GX010022.MP4	19564	11.07718	1	0.19408	31.89574	124.73821	-7133.75802	4.32416	4.71669	125.12062	4.10031	7134.91980	1.13950	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-103	2	20240404_BRUVS 2_L17_GX010022.MP4	19919	20240404_BRUVS 2_R18_GX010022.MP4	19564	11.07718	1	0.19408	-50.14693	83.49458	-7829.50549	4.79860	4.89541	150.62197	0.93833	7830.11126	0.80774	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-103	3	20240404_BRUVS 2_L17_GX010022.MP4	19919	20240404_BRUVS 2_R18_GX010022.MP4	19564	11.07718	1	0.19408	271.57782	80.70221	-7059.08156	6.31992	4.40977	122.63770	0.03309	7064.76467	2.33158	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-103	32	20240404_BRUVS 2_L17_GX010022.MP4	62199	20240404_BRUVS 2_R18_GX010022.MP4	61844	34.58956	1	23.70646	1068.94165	43.54094	-1693.85957	4.73419	1.07378	7.64842	0.55337	2003.42016	32.28076	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-103	33	20240404_BRUVS 2_L17_GX010022.MP4	75979	20240404_BRUVS 2_R18_GX010022.MP4	75624	42.25277	1	31.36967	348.19942	-309.03933	-1054.02631	1.10540	1.07723	2.93373	0.47339	1152.26716	23.75904	Urolophidae	Trygonoptera	mucosa	37038015	1	AD	Passing			
GB-BV-103	36	20240404_BRUVS 2_L17_GX010022.MP4	96237	20240404_BRUVS 2_R18_GX010022.MP4	95882	53.51846	1	42.63537	-1765.15393	-49.07827	-3404.91259	15.28343	2.13985	29.92146	1.11466	3835.57125	27.40908	Monacanthidae		spp		1	AD	Passing			
GB-BV-103	38	20240404_BRUVS 2_L17_GX010022.MP4	119301	20240404_BRUVS 2_R18_GX010022.MP4	118946	66.34461	1	55.46152	-1736.60621	1553.74074	-3691.54956	16.03595	14.56097	34.59991	9.83819	4365.48388	32.33385	Scombridae	Thunnus	spp		1	AD	Passing			
GB-BV-103	41	20240404_BRUVS 2_L17_GX010022.MP4	124357	20240404_BRUVS 2_R18_GX010022.MP4	124002	69.15631	1	58.27321	1592.34761	662.56080	-2377.10618	9.56742	4.27365	14.64485	1.55833	2936.86763	36.00430	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
GB-BV-152	0	20240404_BRUVS 4_L21_GX010020.MP4	2369	20240404_BRUVS 4_R22_GX010020.MP4	2112	1.31743		-1.00000	-119.11295	6.27184	-1024.25886	0.71629	0.62738	3.12140	4.40886	1031.18060	6.68368								SYNC		
GB-BV-152	2	20240404_BRUVS 4_L21_GX010020.MP4	15946	20240404_BRUVS 4_R22_GX010020.MP4	15689	8.86775	1	3.86330	-20.58599	-58.37746	-1260.72137	0.78062	0.80799	4.66015	0.55691	1262.24010	2.37135	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-152	3	20240404_BRUVS 4_L21_GX010020.MP4	37996	20240404_BRUVS 4_R22_GX010020.MP4	37739	21.13000	1	16.12555	-1334.07746	-22.68852	-2296.19633	9.34091	1.45060	16.45327	0.30262	2655.70989	30.15527	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-152	9	20240404_BRUVS 4_L21_GX010020.MP4	82731	20240404_BRUVS 4_R22_GX010020.MP4	82474	46.00763	1	41.00318	-88.42686	119.24092	-1189.70810	0.78972	0.81882	4.17717	0.05452	1198.93414	7.49663	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-152	14	20240404_BRUVS 4_L21_GX010020.MP4	107199	20240404_BRUVS 4_R22_GX010020.MP4	106942	59.61456	1	54.61011	-167.36962	-196.92708	-956.28979	0.73580	0.82355	2.74873	0.47133	990.59731	14.76697	Orectolobidae	Orectolobus	halei	37013020	1	AD	Passing			
GB-BV-046	0	20240404_BRUVS 5_L23_GX010018.MP4	14503	20240404_BRUVS 5_R24_GX010018.MP4	14248	8.06528		-1.00000	-76.60208	-11.17067	-990.31229	0.64667	0.61108	2.51316	3.68143	993.33332	4.43422								sync		
GB-BV-046	1	20240404_BRUVS 5_L23_GX010018.MP4	21302	20240404_BRUVS 5_R24_GX010018.MP4	21047	11.84628	1	2.19330	-898.24103	-240.36252	-1999.69667	4.77427	1.82555	10.69059	0.45325	2205.31128	24.85515	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-046	19	20240404_BRUVS 5_L23_GX010018.MP4	78409	20240404_BRUVS 5_R24_GX010018.MP4	78154	43.60412	1	33.95114	-3120.19628	553.49233	-4373.56563	39.07175	7.23187	55.63315	0.30274	5400.93093	35.98414	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-046	21	20240404_BRUVS 5_L23_GX010018.MP4	112718	20240404_BRUVS 5_R24_GX010018.MP4	112463	62.68373	1	53.03076	-2547.73349	-24.89822	-3357.08774	24.96697	2.20356	33.59342	1.54775	4214.45180	37.19464	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-018	0	20240404_BRUVS 6_L95_GX010020.MP4	9687	20240404_BRUVS 6_R96_GX010018.MP4	9512	5.38705		-1.00000	-107.18028	-2.26955	-1055.02468	0.71019	0.65052	2.87669	5.12005	1060.45738	5.81599								SYNC		
GB-BV-018	2	20240404_BRUVS 6_L95_GX010020.MP4	11921	20240404_BRUVS 6_R96_GX010018.MP4	11746	6.62940	1	0.26360	1545.01728	207.96884	-3536.17287	13.61590	2.94266	31.52292	9.78445	3864.56311	23.75269	Monacanthidae		spp		1	AD	Passing			
GB-BV-018	3	20240404_BRUVS 6_L95_GX010020.MP4	11921	20240404_BRUVS 6_R96_GX010018.MP4	11746	6.62940	1	0.26360	1590.25719	198.11815	-3735.47638	14.80092	3.05162	35.14543	6.66141	4064.72047	23.18470	Monacanthidae		spp		1	AD	Passing			
GB-BV-018	5	20240404_BRUVS 6_L95_GX010020.MP4	18472	20240404_BRUVS 6_R96_GX010018.MP4	18297	10.27248	1	3.90668	-41.40008	-3.37809	-1566.30100	0.97630	0.95544	6.17471	3.16840	1566.85168	1.57159	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-018	26	20240404_BRUVS 6_L95_GX010020.MP4	67443	20240404_BRUVS 6_R96_GX010018.MP4	67268	37.50580	1	31.14000	-1322.64427	67.56792	-3090.56824	10.82485	2.04746	25.52516	5.08317	3362.37495	23.18269	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-018	28	20240404_BRUVS 6_L95_GX010020.MP4	99794	20240404_BRUVS 6_R96_GX010018.MP4	99619	55.49655	1	49.13075	-5962.90803	982.03110	-8311.41219	129.87826	23.11641	183.28923	1.70073	10276.19725	35.97357	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-176	0	20240404_BRUVS 7_L27_GX010024.MP4	3887	20240404_BRUVS 7_R28_GX010018.MP4	3723	2.16160		-1.00000	-45.65952	-16.72666	-1047.63667	0.66562	0.64527	2.91524	3.95439	1048.76459	2.58161								Sync		
GB-BV-176	1	20240404_BRUVS 7_L27_GX010024.MP4	21201	20240404_BRUVS 7_R28_GX010018.MP4	21037	11.79011	1	0.33422	-2609.77069	211.06903	-3641.98028	25.28468	2.97129	36.46213	0.61449	4485.47362	35.73422	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-176	2	20240404_BRUVS 7_L27_GX010024.MP4	21621	20240404_BRUVS 7_R28_GX010018.MP4	21457	12.02368	1	0.56779	-590.13562	-241.16192	-1255.51277	2.08642	1.17139	4.46647	0.05137	1408.09497	26.82552	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GB-BV-176	7	20240404_BRUVS 7_L27_GX010024.MP4	24759	20240404_BRUVS 7_R28_GX010018.MP4	24595	13.76876	1	2.31287	-2221.07014	210.33729	-3331.17223	19.93532	2.73941	30.85641	0.40502	4009.25215	33.83628	Monacanthidae		spp		3	AD	Passing			
GB-BV-176	11	20240404_BRUVS 7_L27_GX010024.MP4	36550	20240404_BRUVS 7_R28_GX010018.MP4	36386	20.32586	1	8.86997	1747.75425	208.35611	-2650.48344	11.10442	2.04545	17.58751	0.18856	3181.68503	33.61799	Labridae	Pictilabrus	laticlavius	37384020	1	AD	Passing			
GB-BV-176	26	20240404_BRUVS 7_L27_GX010024.MP4	68210	20240404_BRUVS 7_R28_GX010018.MP4	68046	37.93234	1	26.47645	1380.59764	-5.90895	-1953.76826	6.30259	1.16974	9.39804	3.86117	2392.34094	35.24625	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
GB-BV-176	33	20240404_BRUVS 7_L27_GX010024.MP4	102882	20240404_BRUVS 7_R28_GX010018.MP4	102718	57.21382	1	45.75793	-19.62775	28.62275	-1408.38044	0.87029	0.86090	5.17431	1.73403	1408.80800	1.62602	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
GB-BV-176	40	20240404_BRUVS 7_L27_GX010024.MP4	111940	20240404_BRUVS 7_R28_GX010018.MP4	111776	62.25108	1	50.79519	65.32224	-99.34866	-1229.36879	0.78415	0.81882	3.95967	1.04982	1235.10517	5.31519	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
GB-BV-164	0	20240404_BRUVS 8_L29_GX010018.MP4	16072	20240404_BRUVS 8_R30_GX010019.MP4	15557	8.93782		-1.00000	-45.70516	-26.14361	-1080.70195	0.68439	0.66939	2.96232	4.29857	1081.98390	2.57614								Sync		
GB-BV-164	4	20240404_BRUVS 8_L29_GX010018.MP4	26942	20240404_BRUVS 8_R30_GX010019.MP4	26427	14.98275	1	0.68513	3678.05363	-88.98020	-6534.54252	60.70201	4.78090	109.02824	14.81101	7499.08274	29.37246	Unknown	Unknown	Unknown	0	1	AD	Passing			
GB-BV-164	32	20240404_BRUVS 8_L29_GX010018.MP4	54133	20240404_BRUVS 8_R30_GX010019.MP4	53618	30.10396	1	15.80635	-802.83895	57.70406	-2672.09467	5.55398	1.65518	18.16086	7.13340	2790.69347	16.80732	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
